0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
91,513,437,92,4294,91,668,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,1,1172,312,770,517,336,1236,154,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,3,4286,219,30,1366,452,858,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,3,347,892,611,448,2912,866,670,1550,307,448,225,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,1,1719,2,671,78,1653,432,21,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,1063,1,290,408,1011,1093,931,719,809,175,609,1010,1415,38,4295,2,0,0,0,0,0,0,0,0,0,0,0
123,692,10,4296,615,123,7,1,176,3153,348,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,3,19,1340,620,97,627,18,25,1145,3851,1145,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,3,106,62,3845,935,2324,30,16,159,522,2325,1265,1937,3846,2324,0,0,0,0,0,0,0,0,0,0,0,0
227,925,548,1,227,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,4297,1367,111,2446,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,1517,3146,26,2264,38,3154,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,3,150,372,1220,36,1226,92,52,1,3155,212,1,86,81,2478,2479,638,1,0,0,0,0,0,0,0,0,0
229,42,53,4,503,229,1,1340,288,531,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,3,4298,20,110,4299,137,26,165,2078,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,3,1397,484,4287,65,425,1597,484,1368,434,19,74,4300,65,638,284,0,0,0,0,0,0,0,0,0,0,0
228,3,2347,1945,2348,228,878,2349,619,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,1063,1,290,520,311,266,2446,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,3,4301,223,3156,4302,2480,392,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,4303,276,1472,268,4304,808,2274,4305,61,133,543,4064,2481,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,4306,4307,4308,948,749,177,1184,82,852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,1,868,15,443,95,674,164,719,60,24,218,443,58,24,62,2,0,0,0,0,0,0,0,0,0,0,0
90,3,305,982,116,4309,497,1877,791,26,4310,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,1,795,11,456,521,234,1693,444,1338,814,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,180,1,348,178,3157,2079,1,1747,3073,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,351,1,881,803,478,3,289,98,96,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,597,2080,163,4311,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,3,161,2893,100,1548,4312,20,2081,245,257,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,3,75,418,4313,4314,1833,4315,4316,1,4317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,3,2,3158,559,367,1,2,1512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,3,705,130,72,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,3,661,372,253,890,453,884,2,15,884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,135,4318,195,168,145,93,3564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,479,3159,1,569,4319,28,460,181,206,17,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,3,4320,71,3160,3161,1916,264,3162,231,1,44,312,980,7,1,3163,0,0,0,0,0,0,0,0,0,0,0
229,3,703,4321,1551,1109,1162,2482,3164,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,1,1158,1,87,3592,4322,1,2000,1097,1070,780,107,1,612,1,0,0,0,0,0,0,0,0,0,0,0,0
262,794,1552,2082,85,4323,262,1025,417,4324,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,3,601,1047,61,213,78,1553,1554,684,956,343,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
199,3,408,4030,199,1304,737,842,1,2214,2483,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,1,1172,312,770,517,336,1236,154,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,40,113,3165,706,91,315,1315,1471,2,1369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,3,4325,359,3,475,286,124,1,359,3,475,6,1127,2077,2229,1,0,0,0,0,0,0,0,0,0,0,0
294,496,1,135,67,2,1203,3166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,42,867,1346,61,2203,23,4326,957,4327,2484,182,541,1631,7,1,1166,2365,422,4328,677,0,0,0,0,0,0,0
223,3,713,483,1192,48,389,2083,223,36,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,3080,1,722,831,74,2883,1,286,191,1299,1453,2372,1,386,4329,563,1,0,0,0,0,0,0,0,0,0,0
89,4330,89,1,2485,2333,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,1223,1,314,121,1555,37,59,1546,374,344,37,1,232,1702,203,26,1,0,0,0,0,0,0,0,0,0,0
191,447,329,4,705,113,624,1,232,59,656,1324,1,191,1,1152,283,589,866,1,0,0,0,0,0,0,0,0
300,832,6,3018,1234,226,2486,1,121,2045,359,3,150,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,3,29,45,2084,677,144,1397,4331,1255,4332,3167,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,14,617,67,373,63,618,584,585,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,3,1408,4333,44,320,4334,501,506,303,3168,1,2037,1,81,1024,788,548,232,2019,1,0,0,0,0,0,0,0
260,3,4335,676,772,990,2,11,4336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,1,776,1,105,13,684,339,373,1136,527,304,3169,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789,3,269,1,7,1,1934,1283,529,789,1718,1,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,2907,525,604,185,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,446,432,95,774,94,966,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,3,23,295,37,372,2411,36,1752,706,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,3,4337,539,4338,2070,64,41,1818,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,531,81,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,3,9,184,2487,280,358,463,44,1,9,184,2487,280,358,463,44,2488,0,0,0,0,0,0,0,0,0,0
163,101,2489,1,135,2387,2008,163,696,1,2400,1370,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,3,614,2881,93,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,2085,1169,6,354,438,553,1542,460,336,151,1970,336,4339,983,7,1,1237,6,206,226,7,1,1873,4249,0,0,0
225,3,340,44,95,2819,429,1,538,225,1061,2263,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,3,269,245,178,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,3170,827,1,1,2867,366,93,136,243,527,4340,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,2490,2491,1,1753,79,49,4341,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,176,739,312,176,698,141,154,312,1248,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,3,250,76,799,189,7,1,920,4190,7,1,8,297,588,1,463,1556,0,0,0,0,0,0,0,0,0,0
339,4342,1,411,13,2066,4343,339,128,4344,2235,1328,3767,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,3,1048,2492,2493,627,18,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,3,106,674,164,2086,1557,348,1,2892,271,1321,2047,2494,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,652,265,4345,1873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,308,252,1319,571,104,3171,578,394,855,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,3,1357,54,1102,112,1696,787,554,221,4346,105,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,53,284,449,341,334,424,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,3,2865,128,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,1,143,2495,1293,833,11,4347,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,3,98,514,16,628,172,589,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,3,102,503,1,531,383,273,413,866,1546,435,273,1,1736,0,0,0,0,0,0,0,0,0,0,0,0,0
211,368,601,3172,211,426,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,337,371,2654,2655,2656,267,462,243,387,1,5,2657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,3,856,24,62,947,2,192,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,3733,1,660,34,1,2923,1119,1047,1115,111,551,156,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,3,2087,88,611,574,284,2088,3173,3150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,3,1112,1355,1113,181,505,199,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,3,2089,30,248,1754,3174,159,2407,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791,1,269,2831,791,1,2090,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,3,247,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,3,201,759,185,760,422,572,481,643,320,678,2,480,168,0,0,0,0,0,0,0,0,0,0,0,0,0
156,352,6,2333,315,1,4,1,4348,156,1,4061,232,4349,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,3,4350,4351,3175,297,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,146,2480,168,556,992,3176,271,804,2496,334,207,3691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,3,2497,1,2497,1031,397,1642,100,878,1748,246,2007,2448,40,3,2,0,0,0,0,0,0,0,0,0,0,0
54,404,1,290,2172,67,1755,54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,1126,1151,27,146,605,721,2498,2091,2092,148,146,605,721,2498,2091,2092,4352,0,0,0,0,0,0,0,0,0,0
8,383,438,1237,577,2658,1440,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,4353,1,501,78,382,344,645,1440,756,964,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,1,886,257,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,461,201,1155,1156,301,1081,331,69,360,2,480,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,3,661,372,253,890,453,884,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,429,1024,2033,2307,93,4354,7,1,220,522,383,690,145,1,1483,93,1,0,0,0,0,0,0,0,0,0,0
163,721,4355,1,2093,351,273,163,1837,475,2067,765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,1291,2405,1839,47,3177,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,160,272,1756,1970,1528,737,847,422,214,145,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,4356,273,536,241,2021,1,347,2,11,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,4357,1,4358,4359,1558,207,59,1,37,1344,71,4360,4361,197,2275,0,0,0,0,0,0,0,0,0,0,0,0
187,3,187,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,305,599,545,77,2682,1337,352,6,486,1181,2246,4362,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,14,60,2447,781,7,1,2355,363,3178,4363,634,86,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,131,14,1,1659,2094,1190,4364,47,1963,501,1371,47,2282,4365,3179,599,5,0,0,0,0,0,0,0,0,0,0
21,11,430,1711,166,479,432,1719,8,21,4366,166,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,3,82,2461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,3,429,393,167,4367,4231,37,1,4368,2243,4277,763,4369,4370,2,0,0,0,0,0,0,0,0,0,0,0,0
253,1,745,253,1228,1896,1595,1,1372,1411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,721,4371,1,3180,721,4371,18,1418,3181,57,1295,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,3,324,1,232,177,121,1677,733,2499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,160,251,692,875,1117,2292,658,333,1250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,3,4372,2081,1602,64,97,667,165,288,216,41,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,364,369,541,433,3022,1559,1,2095,650,1,2095,1462,4260,297,8,2227,1,0,0,0,0,0,0,0,0,0,0
149,914,521,587,974,149,549,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,59,1,311,1,292,1518,1128,220,690,1,1,778,286,1,79,499,0,0,0,0,0,0,0,0,0,0,0
254,1,254,821,946,3543,965,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,3,89,390,112,54,660,1215,1,1424,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,1080,986,245,491,259,851,1414,1,2,11,2218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,722,1,12,2064,2462,1504,122,540,790,375,2,1869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,3182,3183,1,2500,1117,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,101,1347,1,14,671,54,723,1674,2096,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,3,4373,173,4374,2501,4375,340,520,1525,21,344,329,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,180,1,111,596,109,318,1702,4,734,1403,309,7,1,123,4376,0,0,0,0,0,0,0,0,0,0,0,0
317,1857,165,64,850,1,18,317,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,101,470,1,12,780,286,56,1407,1560,208,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,3,177,733,1,1286,76,448,428,237,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,3,538,486,68,43,4377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,283,1561,778,22,608,767,767,65,12,1186,4378,4379,51,160,2,0,0,0,0,0,0,0,0,0,0,0,0
187,1,359,3,187,173,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,3,160,4309,1,152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,3,948,423,385,13,288,250,1757,4380,423,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,3,6,745,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,3,295,166,125,131,14,55,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,4381,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,3,51,457,224,4382,1041,2341,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,3,220,2502,6,13,192,1,407,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,4383,1,1262,238,375,560,2816,1007,4384,32,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,3,820,6,129,333,1175,6,384,6,109,487,912,346,1,0,0,0,0,0,0,0,0,0,0,0,0,0
382,539,271,4,622,2926,1,606,4385,1373,1758,1,386,382,1235,271,74,3184,1,0,0,0,0,0,0,0,0,0
183,3,63,1890,354,3750,92,271,183,1083,1,4386,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,2090,3185,1,722,379,86,209,4387,983,2097,975,808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,3,23,51,56,2432,4167,1250,1530,2,630,1041,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,4,33,4,786,621,1033,1034,1107,797,1980,1206,361,22,474,939,1,153,2,2,0,0,0,0,0,0,0,0
287,53,221,275,595,1,2083,1,1,287,4388,2098,1049,469,1105,1904,0,0,0,0,0,0,0,0,0,0,0,0
122,4389,556,400,428,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,3,4390,67,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,3,3127,2099,197,478,3,518,555,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,1562,324,1,232,177,121,1677,733,2499,717,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,42,1,221,384,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,1604,165,216,746,97,38,967,45,433,363,118,968,594,2,0,0,0,0,0,0,0,0,0,0,0,0,0
22,14,1,10,4,786,621,1033,1034,1107,797,1980,1206,361,22,474,939,2,2,50,0,0,0,0,0,0,0,0
256,3,490,20,4138,2891,3186,59,501,3787,333,563,12,632,256,0,0,0,0,0,0,0,0,0,0,0,0,0
310,886,1,776,310,597,4230,636,461,625,597,1364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,3,4391,341,315,2503,891,443,1180,798,341,107,417,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1437,14,295,166,125,131,14,55,1,3660,2,1437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,4392,4391,1272,315,2503,891,443,1180,798,950,107,1546,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,274,1104,452,1031,508,428,356,671,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,3,129,4393,723,427,1149,1735,4394,211,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,3,876,85,510,1550,3187,4395,1525,4396,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,567,1,2381,689,1,94,1979,1217,4397,1,574,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,846,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1,42,1,116,623,3732,111,1,142,52,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,3,109,803,632,182,859,469,52,132,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,4398,283,52,1330,474,86,121,39,624,636,251,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,79,750,168,145,59,1408,2273,779,519,1452,1,1909,695,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,3,106,1374,331,1374,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,3,4399,4400,552,4401,4402,279,2504,1,2504,4403,1972,1192,71,973,2,0,0,0,0,0,0,0,0,0,0,0
21,101,470,1,396,4404,1,17,21,1,2,1043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,4405,1,258,19,880,70,1759,1017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,447,478,3,541,143,563,3188,658,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,721,1,654,4406,4407,591,1461,214,1760,4406,4407,3189,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,458,248,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,392,3190,4408,2434,4409,182,304,3148,57,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,3,3191,1035,3192,491,727,803,875,372,96,1,1,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,712,441,50,2466,2467,223,299,1029,2409,2369,653,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,1563,126,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,3,318,893,161,944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,3,1345,126,4410,2100,3193,1250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,1050,2101,694,99,1594,1807,895,1132,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,3182,3183,1,2500,737,1330,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,3,1536,4411,2394,1257,835,2002,408,8,684,215,1154,4412,2,0,0,0,0,0,0,0,0,0,0,0,0,0
182,3,182,61,61,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,3,14,51,4413,1129,2308,1684,141,35,1,2,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2331,1,958,637,520,1375,402,4414,45,1555,1321,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,3,2102,181,1,20,4415,79,610,303,1398,46,8,1,1,271,189,0,0,0,0,0,0,0,0,0,0,0
179,92,860,15,1,218,2452,35,674,179,976,977,699,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0
234,3954,456,521,234,1693,444,1338,814,456,338,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,1,4416,1,290,550,3194,4417,3171,413,58,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,143,1366,46,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,3,4418,285,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,4,1215,1,10,737,56,208,31,268,61,75,1,1732,168,1,0,0,0,0,0,0,0,0,0,0,0,0
112,3112,430,186,59,1564,2910,112,54,323,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,776,1,307,3195,197,519,2297,634,75,3628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,87,2505,4419,4420,1015,4421,205,24,863,1062,2505,4419,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2103,276,1,579,990,1966,735,31,570,304,1363,735,1,132,626,2,0,0,0,0,0,0,0,0,0,0,0
96,3,2506,953,63,846,87,96,975,388,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,3,1034,752,4422,2,2458,1206,474,361,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,53,2415,1641,2459,863,203,1002,439,1817,3196,26,1173,2,897,0,0,0,0,0,0,0,0,0,0,0,0,0
66,3,989,1274,342,4423,631,66,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,3,3197,842,6,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,10,1565,509,829,1072,839,545,47,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,101,470,588,273,1757,3011,16,278,862,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,27,1,679,341,315,4424,1748,246,417,147,891,833,443,2,0,0,0,0,0,0,0,0,0,0,0,0,0
169,3,19,129,38,169,232,7,1,396,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,364,369,1,12,12,582,4425,4426,407,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,3198,1,4427,324,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,1706,588,273,410,1103,1440,106,43,1,98,4428,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,3,2104,2506,60,1,2104,1256,436,1,245,412,4429,4430,3051,0,0,0,0,0,0,0,0,0,0,0,0,0
119,2385,588,1,290,4431,119,2293,579,3073,2362,805,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,3875,385,3876,3877,291,2343,86,593,2873,526,61,1,1484,86,2344,2345,1,0,0,0,0,0,0,0,0,0,0
259,3,30,116,44,160,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,1111,4144,173,664,1519,183,907,1519,173,664,495,29,250,16,934,2,0,0,0,0,0,0,0,0,0,0,0
90,3,745,4007,934,518,404,3199,1631,957,6,90,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,1191,1043,346,3095,1,109,3200,487,74,7,1,4432,1122,693,2,0,0,0,0,0,0,0,0,0,0,0,0
18,3,332,1308,596,513,689,29,2507,710,2,11,360,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,448,178,251,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,1332,1495,1030,193,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,3,396,181,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1618,3201,1708,1669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,3202,2046,1,582,198,6,232,553,123,2925,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,3,14,1,8,3203,1566,90,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,251,3058,371,2,2,2,2,3034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,3,468,32,485,4433,785,4434,784,73,4435,4436,825,1317,2,0,0,0,0,0,0,0,0,0,0,0,0,0
